,yelpid,name,lat,lng,distance miles,price rating,price value,review count,review rating,type,address1,city,state,zip
703,OJqLCq4_ww7jGxiGnTwC-Q,Pizza Nova,43.66531,-79.38708,726.8634865413522,$,1,16,4.0,Pizza,997 Bay St,Toronto,ON,M5S 3C4
704,L9uMvC8VpAFgqm_in17oRg,Silk Road Kabob House,43.6598162518779,-79.3855910264369,899.9190017415605,$,1,25,3.5,Kebab,736 Bay Street,Toronto,ON,M5G 2J8
705,BQDFlWHyabvHIlx6HGxR3Q,Pantry,43.6783169543193,-79.3901964494139,1730.1118830071034,$$,2,9,4.0,Breakfast & Brunch,1094 Yonge Street,Toronto,ON,M4W 2L6
706,Dib3cIHWyDVKDZTMm580iQ,Rolltation,43.66939,-79.3867099,1004.7187191455674,$$,2,28,4.0,Asian Fusion,758 Yonge Street,Toronto,ON,M4Y 2B6
707,h2LDxrB2hphlIAHur8gR9Q,Olympic 76 Pizza,43.666748471597,-79.384736058647,963.0296666114507,$$,2,55,4.0,Pizza,8 Gloucester Street,Toronto,ON,M4Y 1L5
708,37-tFLj-xgG6_9oBIO4FJw,Momo San,43.6561388094439,-79.3933851206462,815.2895108566606,$$$,3,110,3.5,Japanese,26 Baldwin Street,Toronto,ON,M5T 1L2
709,3ohJ9WQLb5Cbb_j1zdJ-xg,Fabarnak Community Cafe and Catering,43.66655,-79.3809,1239.2304081234875,$$,2,125,4.0,Cafes,519 Church Street,Toronto,ON,M4Y 2C9
710,nBGbaeBPdMymx2l07CCOSw,The Green Beet,43.66221,-79.39407,207.72564319369496,NO $,0,1,4.0,Cafes,9 King's College Cir,Toronto,ON,M7A 1A5
711,-wPurh271jmecu2oZBFUBw,Ceviches,43.6546822069275,-79.4023997565639,1096.962980299461,$,1,1,4.0,Food Court,214 Augusta Avenue,Toronto,ON,M5T 2L8
712,Rmz1yBxpbsAcDQFuTmi-Wg,Carlotta,43.64942,-79.39203,1566.3630967671709,NO $,0,9,4.0,Mexican,335 Queen Street W,Toronto,ON,M5V 2A1
713,2lHLb0Hi_UtGa1Bne-jZuA,H Bar,43.6457619092439,-79.4104793334332,2281.6114708100818,$$,2,25,4.0,Sports Bars,859 Queen Street W,Toronto,ON,M6J 1G5
714,mYzlPKXvOVRrQivHnDqD5g,YamChops,43.6550692605722,-79.418214363068,2027.7795841726927,$$,2,43,4.5,Vegan,705 College Street,Toronto,ON,M6G 1C2
715,5kwulanxcVcU3v7_8BTehw,Cluck Clucks,43.64731,-79.40233,1853.5263509718766,NO $,0,21,4.0,Chicken Shop,609 Queen Street West,Toronto,ON,M5V 2B7
716,8MWiywu09bhLWIpzVaD4gw,Aunties & Uncles,43.65699,-79.40673,1131.1320275537382,$$,2,339,3.5,Breakfast & Brunch,74 Lippincott Street,Toronto,ON,M5S 2P1
717,dy0O7DaSUd49NZWSEtvz_g,Foxley Bistro and Bar,43.64865,-79.42024,2560.3412325209056,$$$,3,131,4.0,Asian Fusion,207 Ossington Avenue,Toronto,ON,M6J 2Z8
718,-PKUAor_Nz_IaNjP_jIwyA,Playa Cabana - Hacienda,43.6770684,-79.3981842,1546.5212197025126,$$,2,135,3.5,Mexican,14 Dupont Street,Toronto,ON,M5R 1V3
719,e_ILiIs2pVpskfeL-zFtTw,Leña Restaurante,43.6517399,-79.38026,1786.9204891754027,$$$,3,210,3.0,Latin American,176 Yonge Street,Toronto,ON,M5C 2L7
720,t4PZ3r2eTPeDXWNiV4Cr0g,B Espresso Bar,43.66786,-79.3960199,498.67983854703806,$$,2,13,3.0,Cafes,273 Bloor Street W,Toronto,ON,M5S 1W2
721,rDSe05sxgfjcIRzaBFH4xg,Japanhako,43.66392,-79.4179,1788.6021661314044,$$,2,51,3.5,Sushi Bars,712 Bloor Street W,Toronto,ON,M6G 1L4
722,5AC2yQzEe3iRGrsJ0at-8g,Reverie at The Park,43.65515,-79.41274,1643.5584968248343,$$$,3,25,4.5,Cocktail Bars,569 College Street,Toronto,ON,M6G 1B2
723,E-wETrdq1uImd6lX6x8Qxw,Little Sheep Mongolian Hot Pot,43.6532650595567,-79.3953229054878,1113.625821205252,$$,2,94,3.5,Mongolian,421 Dundas St W,Toronto,ON,M5T 2W4
724,_U9_mzobQzDQygH50NoxUw,VEDA,43.66058,-79.40059,488.46621533755626,$,1,5,3.0,Indian,569 Spadina Ave,Toronto,ON,M5S 1C1
725,RZv0iTHrFbw87sZg_45WHQ,Sushi Cafe,43.646269,-79.383325,2137.3414415253606,$,1,30,4.0,Sushi Bars,33 University Avenue,Toronto,ON,M5J 2S7
726,ryF2_VC8OSNoe3VlA3bbkw,Shogun Japanese Restaurant,43.67005,-79.39324,780.9998575076936,$$,2,56,3.5,Japanese,154 Cumberland St,Toronto,ON,M5R 1A8
727,xyAbFNEIFSy_OKNptyzCmg,Reds Midtown Tavern,43.65928,-79.38247,1126.4520869747896,$$,2,185,3.5,Wine Bars,382 Yonge Street,Toronto,ON,M5B 1S8
728,CanfdSFEs_o_h9SBvxyXlg,Duck,43.66061,-79.38399,1018.4801005456126,$,1,38,3.5,Chinese,444 Yonge St,Toronto,ON,M5B 2H4
729,Q_DeJQmmoLr8s47wPIzmow,Drom Taberna,43.64828,-79.39955,1706.577453671889,NO $,0,19,4.0,Ukrainian,458 Queen Street W,Toronto,ON,M5V 2B4
730,XvUu2SolFWL94EPEBrjEYQ,Flo's Diner,43.67142,-79.39087,1003.2214847548225,$$,2,114,3.5,Diners,70 Yorkville Avenue,Toronto,ON,M5R 1B9
731,4SyAKQevPuB4punANp41-Q,El Rey Mezcal Bar,43.6528135234028,-79.4000687706962,1215.2381625790085,$$,2,50,3.5,Cocktail Bars,2A Kensington Avenue,Toronto,ON,M5T 2J7
732,GDaodklIFPCdpjkHlLU2tw,iBento,43.6581001,-79.3978271,584.6698671801441,$,1,5,2.5,Sushi Bars,235 College Street,Toronto,ON,M5T 1R2
733,20Auw3bgQLhYUwQyQz9MxA,Coffee Public,43.66116,-79.3864,782.1649284805867,$,1,30,4.0,Coffee & Tea,800 Bay Street,Toronto,ON,M5S 3A9
734,wcQDgzEzFsgWpANEBuLHJA,Q1 Pho Famous,43.65295,-79.39909,1180.443861635315,NO $,0,29,4.0,Vietnamese,536 Dundas St W,Toronto,ON,M5T 1H3
735,zyw5DjrRks7a8OhmBsgCQQ,The Pour House Pub And Kitchen,43.6758,-79.40385,1529.814918280723,$$,2,107,3.0,Pubs,182 Dupont Street,Toronto,ON,M5R 2E6
736,eW5XvdP3ApHx9v76eYCffw,One Pear Cafe,43.65482,-79.38727,1157.6893780261018,NO $,0,37,2.5,Cafes,201 Dundas Street W,Toronto,ON,M5G 1C8
737,Pthcdg09sHQ9M9Tj5P9gfQ,C'est What,43.64839,-79.37334,2454.3615932644193,$$,2,319,3.5,Breweries,67 Front Street E,Toronto,ON,M5E 1B5
738,JlpkA8yZb3K4wUkz1UJD1g,Pho Vistro,43.65008,-79.38897,1557.1345935140885,$$,2,123,3.5,Vietnamese,259 Queen Street W,Toronto,ON,M5V 1Z4
739,J-SZZniOp7nNsCNbj5rIUQ,New Generation Sushi,43.66561,-79.4078,1016.8127746891186,$$,2,236,3.5,Sushi Bars,493 Bloor St W,Toronto,ON,M5S 1Y2
740,BJ9GwNMo8vIgSuKc6B_mOw,Dynasty Chinese Cuisine,43.67094,-79.39086,945.4170140347934,$$,2,113,3.0,Dim Sum,69 Yorkville Avenue,Toronto,ON,M5R 1B8
741,3JqOFWCdt5oqQPw8hzekFg,Barn Restaurant,43.6473299,-79.40456,1918.0895072215176,$,1,5,4.0,Canadian (New),598 Queen Street W,Toronto,ON,M6J 1E3
742,vuM9J-wnlfvhuE3HUTSR6w,Jimmy's Coffee,43.6557260185277,-79.3922613188624,884.0626742428284,$,1,16,4.5,Cafes,166 McCaul Street,Toronto,ON,M5T 1W4
743,flFIc2rbWQ9h0HW6-djpFw,Victory Cafe,43.66588,-79.40854,1069.7788545012152,$$,2,23,3.0,Cafes,440 Bloor Street W,Toronto,ON,M5S 1X5
744,IxDYVpjEeCxZ8HsZnthvdw,Thai Basil Toronto,43.6659,-79.40665,931.0672278461522,$$,2,136,3.5,Thai,467 Bloor Street W,Toronto,ON,M5S 1X9
745,1DjtSWDLN16UTffEEu9V8A,Pizzaiolo,43.666637880081,-79.4044644984617,797.6490172659219,$,1,25,4.0,Pizza,346 Bloor Street W,Toronto,ON,M5S 2J2
746,ffWkln-XUcOyh_K9SK5oBQ,Annapurna Vegetarian Restaurant,43.67279,-79.41396,1810.7613952024833,$,1,31,3.5,Vegetarian,1085 Bathurst Street,Toronto,ON,M5R 3G8
747,v8Y1Cpdya8H_3noy2M-3Hw,Free Times Cafe,43.657698,-79.4030342,855.8211116687585,$$,2,79,3.5,Middle Eastern,320 College Street,Toronto,ON,M5T 1S3
748,2OB0p5idPAicilqf_wzHLQ,Oxtail Pho & Banh Mi,43.6518894,-79.4089993,1657.4417494827017,$$,2,35,4.0,Vietnamese,814 Dundas Street W,Toronto,ON,M6J 1V3
749,wpQsmMvdhefqIlxvRt_Jbg,DonDon Izakaya,43.65571,-79.38459,1223.3333483754848,$$,2,304,3.0,Japanese,130 Dundas Street West,Toronto,ON,M5G 1C3
750,7Rp2yHgW0JR3OrSWNdISKw,Popular Pot Inc / Zhuang Yuan Bbq Bar,43.6558,-79.39878,869.6428842120823,$,1,16,3.5,Barbeque,369 Spadina Avenue,Toronto,ON,M5T 2G3
751,k0M6oh4KGwW1Tp_YA_Ywwg,Fat Bastard Burrito,43.6588517251427,-79.3944375972808,502.43552873673326,$,1,19,2.5,Mexican,187 College Street,Toronto,ON,M5T 1P7
752,yj7F2Iu_yMN6c-zDIMNWig,Pick 6ix,43.6477038513002,-79.3770495057106,2291.438512075854,$$$,3,92,3.0,Bars,33 Yonge Street,Toronto,ON,M5E 0A9
753,lvv9Vv_5i4IwvDdofO_rKg,Trattoria Mercatto,43.65367,-79.38007,1583.2901861110765,$$,2,186,3.5,Italian,220 Yonge Street,Toronto,ON,M5B 2H1
754,vTiDj_uwD3-cnpy2p7n8yQ,Naans & More,43.66493,-79.4109,1241.142884056643,$$,2,1,5.0,Indian,795 Bathurst St,Toronto,ON,M5S 1Z5
755,16b6StEXMkT0DXn5zcVshw,Pho 88,43.6649399147526,-79.4129699841142,1401.0894599650637,NO $,0,12,3.0,Vietnamese,594 Bloor Street W,Toronto,ON,M6G 1K4
756,-4uT6QFVaRtc2Zmxvtd9Vg,BBQ Express,43.6703239574042,-79.3906814977527,881.6685349386064,NO $,0,5,5.0,Fast Food,1240 Bay Street,Toronto,ON,M5R 3A7
757,_xJINZ8_Dtvi8r29qkXCCw,Estia,43.67237,-79.39586,1008.8302742871526,$$$,3,34,3.5,Mediterranean,90 Avenue Road,Toronto,ON,M5R 2H2
758,GOULyluhZk-2LHE1HtvYyQ,High 5 Cafe & Curated Convenience,43.6493267562428,-79.3892582888349,1635.5107784837426,NO $,0,3,5.0,Cafes,225 Richmond Street W,Toronto,ON,M5V 1W2
759,1kVicFRGjgUrB6IezlTTdw,Focaccia Restaurant,43.66933,-79.386,1052.4641152655536,$$,2,36,3.5,Italian,17 Hayden Street,Toronto,ON,M4Y 2P2
760,EsUtyYz5_3wYAhPROK3GCw,Flock Rotisserie + Greens,43.650952846357,-79.381961153381,1760.7107592066372,$$,2,24,4.0,Chicken Shop,67 Richmond Street W,Toronto,ON,M5H 1Z5
761,7UryxwrUQ3jeia-naq7Clg,The Grow Op,43.6492472841449,-79.4207748770714,2549.7763727827023,$$,2,31,4.5,Juice Bars & Smoothies,222 Ossington Avenue,Toronto,ON,M6J 2Z9
762,7YM7fxwtWYiHGfcsz2Ei1g,Super Point,43.64841,-79.42061,2603.2746299390037,$$,2,80,3.5,Bars,184 Ossington Avenue,Toronto,ON,M6J 2Z7
763,1QLO57LyvlljHDHnh7zcSA,Lisbon By Night Restaurant,43.65191,-79.40866,1636.0687592513275,$$$,3,88,3.5,Portuguese,802 Dundas Street W,Toronto,ON,M6J 1V3
764,fJvY-QjDY1ZWWArjx9rRIw,KINTON RAMEN,43.6640864,-79.4163258,1661.2163705127766,$$,2,116,3.5,Ramen,668 Bloor St W,Toronto,ON,M6G 1L2
765,jF3sWSqa-6TyROZgSUGrIw,Rock 'n' Horse Saloon,43.64832,-79.3891,1757.3805795115109,$$,2,59,3.0,Bars,250 Adelaide Street W,Toronto,ON,M5H 1X6
766,4JxFc9_0epj0YJPcJy3Xsg,Roll & Roll by JC Mart,43.6493318573083,-79.3870449,1699.8591619700403,$,1,78,4.0,Sushi Bars,136 Simcoe Street,Toronto,ON,M5H 3C6
767,Zl6csaZ5HBka3SKBphHXrQ,Midi Bistro,43.65582,-79.39224,872.6876178744026,$$,2,92,3.5,French,168 McCaul Street,Toronto,ON,M5T 1W4
768,y2x6IvrZvN8Jo-xmW5rw8A,Portico Restaurant & Lounge,43.65168,-79.37809,1924.8384455879896,$$$,3,25,4.0,Canadian (New),15 Richmond Street E,Toronto,ON,M5C 1N2
769,CjfsFcNnV62PWWFq7-ZLgg,Kabul Express,43.65682,-79.3764,1711.3153969743582,$,1,71,3.5,Halal,126 Dundas Street E,Toronto,ON,M5B 1E2
770,bE7zwbaBHFb_EKWL5qOhHQ,Mana'ish Global Flatbread Cafe,43.64774,-79.3961999,1729.6247094967266,$$,2,32,4.5,Lebanese,140 Spadina Avenue,Toronto,ON,M5V 2L4
771,RxYyUo3fHpmUfKuvxmGGxg,Kim's À La Cart,43.65179,-79.40485,1480.9394214486408,NO $,0,9,4.5,Korean,707 Dundas Street West,Toronto,ON,M5T 2W6
772,N0l4hT7UCywbZ9UEZ1R9kQ,Patois Toronto,43.65202,-79.40816,1608.8963781382427,$$,2,238,3.5,Chinese,794 Dundas Street W,Toronto,ON,M6J 1V1
773,n0lOAQDZRXsFutZ8zNqDPQ,Olly Fresco's,43.6467045532099,-79.3801457807422,2227.6124882120384,$,1,32,4.0,Food Court,Royal Bank Plaza,Toronto,ON,M5J 2J2
774,KcIalceIg6PSPONvLlI4-w,Sud Forno,43.6463029979425,-79.4090037201832,2169.534259667948,$$,2,145,4.0,Italian,716 Queen Street W,Toronto,ON,M6J 1E9
775,kemSq9mBxmPaKHQrUXPJ_g,Kupfert & Kim,43.6485583,-79.3817111,1986.3669602911255,$$,2,121,4.0,Vegetarian,First Canadian Place,Toronto,ON,M5X 1C7
776,GHxoLiZCORG_38rYV9OYGw,Noodle & More,43.66607,-79.40773,1013.0154169715911,NO $,0,20,4.0,Noodles,402 Bloor Street W,Toronto,ON,M5S 1X5
777,mXsumyOgPP-cRQuFQmRivg,Barsa Taberna,43.6490104,-79.3721326,2472.319013030773,$$$,3,178,4.0,Tapas Bars,26 Market Street,Toronto,ON,M5E 1A9
778,VfJVlxGwQwXRBulDBgGJpw,Ghazale,43.65491,-79.41633,1902.288726888516,$,1,19,4.0,Middle Eastern,661 College Street,Toronto,ON,M6G 1B7
779,nrQi8Bh5GwuNDihbPJG5Sw,Scarlet Door,43.66858,-79.38537,1015.8360604763446,NO $,0,2,4.5,Cafes,15 Charles Street E,Toronto,ON,M4Y 1S1
780,XqPMOwrJ0xjphyNQYcoPLg,Buddha's Vegetarian Foods,43.65203,-79.40337,1405.6620373442606,$,1,114,4.0,Vegetarian,666 Dundas Street W,Toronto,ON,M5T 1H9
781,XWTPNfskXoUL-Lf32wSk0Q,Rosedale Diner,43.68036,-79.3912299,1933.3576347046628,$$,2,83,3.5,Diners,1164 Yonge Street,Toronto,ON,M4W 2L9
782,G-cbWSrIddcCFUZqRdKvCA,The Corner Place,43.6497699,-79.3713,2472.4302378821544,$$,2,92,3.5,Canadian (New),11 Jarvis Street,Toronto,ON,M5C
783,M_fzy4_KslKoXeyZ022Z8g,August 8,43.6546135705379,-79.3986288830638,991.57155092463,$$,2,113,3.5,Japanese,331 Spadina Ave,Toronto,ON,M5T 2E9
784,-av1lZI1JDY_RZN2eTMnWg,Salad King Restaurant,43.65766,-79.38164,1286.7251260582568,$$,2,914,3.5,Thai,340 Yonge Street,Toronto,ON,M5B 1R8
785,UHdTejb4P-XjDsd0E9xzhg,The Great Steak & Potato Company,43.66061,-79.38399,1018.6012936715666,NO $,0,2,5.0,Steakhouses,444 Yonge Street,Toronto,ON,M5B 2H4
786,Ado3kudEn4uApQBWFCqWLA,Chew Chew's Diner,43.6634891,-79.3722871,1883.8085520274217,$$,2,84,4.0,Diners,186 Carlton Street,Toronto,ON,M5A 2K6
787,dGuQLP6T2Jg3IIES8Lb2bA,Potbelly Sandwich Shop,43.6688,-79.39492,623.1581793974829,$$,2,34,3.5,Salad,180 Bloor Street W,Toronto,ON,M5S 2V6
788,0hTt9Pe9s245CjhOiOeCbA,Biriyani House,43.65,-79.38316,1790.8219296232132,NO $,0,1,3.0,Indian,120 Adelaide Street W,Toronto,ON,M5H 1P9
789,RADloW1UROUn4FJFU4JJNg,Buster's Sea Cove,43.649687,-79.371958,2435.7261665622987,$$,2,271,3.5,Seafood,93 Front Street E,Toronto,ON,M5E 1C3
790,ZCrK07xb6w5Vi1vathV0NQ,Bapbo Korean Restaurant,43.65563,-79.3849,1217.8550273402302,$$,2,131,3.0,Korean,142 Dundas Street W,Toronto,ON,M5G 1C3
791,Y0NkII8gne1QEJbUCBi2tg,The Burger's Priest,43.6486134386509,-79.3874821331352,1759.507723947083,$$,2,136,3.5,Burgers,212 Adelaide Street W,Toronto,ON,M5H 1W7
792,6GlJ5Tbhht43pXIRx7ygtw,Alex Rei Dos Leitoes,43.64893,-79.42019,2553.489423872301,$,1,19,4.0,Sandwiches,219 Av Ossington,Toronto,ON,M6J 2Z8
793,_Ss4d4dYzehTmWJGpkqL7w,Taste of China,43.654,-79.39891,1057.104195743024,$$,2,111,3.5,Chinese,338 Spadina Ave,Toronto,ON,M5T 2G2
794,4-FgbYd8jUSqevNRxRtS-w,Rosalinda,43.6500769660141,-79.3848312646151,1708.5888622160319,$$,2,118,3.5,Mexican,133 Richmond Street W,Toronto,ON,M5H 3A9
795,WeKF3N1MK0eJQmZdxPL9pQ,Marché Restaurant,43.6474256808532,-79.3775733272267,2287.807496011958,$$,2,355,3.0,Modern European,181 Bay Street,Toronto,ON,M5J 2T3
796,KuxDPl6UYNLxFChPm0_MNw,Brownstone Bistro,43.6667137,-79.3851366,932.0110669458825,$$,2,179,3.0,Breakfast & Brunch,603 Yonge Street,Toronto,ON,M4Y 1Z5
797,IQZYGLTohEYKC6M5L82Stw,Away Kitchen + Cafe,43.6553076748541,-79.4172827490971,1948.9464462728295,$$,2,3,5.0,Cafes,680 College Street,Toronto,ON,M6G 1C1
798,LWI8ULsw0X1FpInux4Tg5Q,Martino's Pizza & Asian Fusion Kitchen,43.675568,-79.4036442,1508.604474417257,$$,2,34,4.0,Pizza,178 Dupont Street,Toronto,ON,M5R 2E6
799,gU9EIsUkriQzDM91Sv3CtA,Kimchi House,43.66495,-79.41271,1383.7924043619964,$$,2,39,3.5,Korean,586 Bloor St W,Toronto,ON,M6G 1K4
800,D87tFO-R6U8f4-e0r4Zq_g,Yorkville Crepes,43.6721931,-79.3878664,1174.9482564401667,$$,2,158,3.5,Creperies,18 Yorkville Avenue,Toronto,ON,M4W 3Y8
801,lo8WwqKogC-kz4toRvkdUQ,KOKO! Share Bar,43.6708799,-79.39145,917.5443787876807,$$$,3,47,3.5,Korean,81 Yorkville Avenue,Toronto,ON,M5R 1C1
802,mdoALqA201oRodl-lN_czg,Kupfert & Kim,43.64774,-79.3961999,1729.6247094967266,$$,2,132,4.0,Gluten-Free,140 Spadina Avenue.,Toronto,ON,M5V 2L4
803,XWf49CJWn1DtR3vq1goVhQ,Anoush Middle Eastern Cuisine,43.654782,-79.38955,1066.413039041751,NO $,0,7,4.0,Mediterranean,250 Dundas Street W,Toronto,ON,M5T 2Z5
804,qcqDjeirxvdgW5kQVkEwSA,The Red Room,43.65706,-79.40011,777.3390554017521,$,1,130,3.0,Pubs,444 Spadina Avenue,Toronto,ON,M5T 2G8
805,YcU8pVXAFxybe8aiOBQOcw,St Lawrence Pizza & Pasta,43.64914,-79.37157,2491.597944016811,$,1,16,4.5,Ice Cream & Frozen Yogurt,93 Front Street E,Toronto,ON,M5E 1C3
806,a1WWhLOWUC3wZLhkXdAIJQ,French Made,43.6453442786002,-79.392253737767,2013.183983885033,$$,2,19,4.0,Cafes,80 Blue Jays Way,Toronto,ON,M5V 2G3
807,lkWp0VRR2rfwchnl5M843g,NishDish Marketeria and Catering,43.66401,-79.41707,1723.0525848934026,$$,2,27,4.5,Canadian (New),690 Bloor Street W,Toronto,ON,M6G 1L2
808,aGyeKUgWJT8NxuqLZrkUlg,Taste of Sri Lanka,43.64917,-79.37705,2186.0760490353705,NO $,0,3,4.5,Middle Eastern,7 King St E,Toronto,ON,M5C
809,t19vb_4ML2dg5HZ-MF3muA,KINTON RAMEN,43.6486906,-79.397202,1626.3288894023003,$$,2,194,3.5,Ramen,402 Queen St W,Toronto,ON,M5V 2A6
810,bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's,43.6453305,-79.391842,2019.532182649878,$$,2,248,3.0,American (Traditional),99 Blue Jays Way,Toronto,ON,M5V 9G9
811,VBcmyBxAPcpzbbnPbFfttA,La Bettola di Terroni,43.6522,-79.37806,1873.5406233932565,$$,2,135,3.0,Italian,106 Victoria St,Toronto,ON,M5C 2B4
812,Js5dRDxKpB8TqcO8tNPEvA,Lebanon Express,43.66106,-79.38272,1069.7723121983256,$,1,62,3.5,Middle Eastern,439 Yonge Street,Toronto,ON,M5B 1T3
813,xNNAfZJkLZlAeS-I7-QwgA,Pho Tien,43.6526604,-79.4063873,1457.1195441611233,$,1,42,3.5,Vietnamese,358 Bathurst Street,Toronto,ON,M5T 2S7
814,sS8uO7UuWcW_17AMga4yKg,Nutella Cafe,43.6619612696382,-79.3798379841308,1284.6384098982328,$,1,10,4.0,Creperies,60 Carlton Street,Toronto,ON,M5B 1J2
815,eqg6UyuVLwzAplUvN9UkSw,Lisa Marie,43.64693,-79.40602,1998.99381588532,$$,2,214,3.5,Canadian (New),638 Queen Street W,Toronto,ON,M6J 1E4
816,BJ7lAnKYnqEs-Jjx7_twXA,Sid's Cafe,43.6624794,-79.3987503,253.20738667337866,NO $,0,2,2.5,Cafes,100 St. George Street,Toronto,ON,M5S 3G3
817,QE9FQ5PiQXd76nT8zgSOZw,Chaska Express,43.6486892700195,-79.3854370117188,1820.2117622198984,NO $,0,8,3.5,Indian,595 Bay Street,Toronto,ON,M5G 2R3
818,g6GXqg-QdDiQGLYMVqNOUw,Hapa Toronto,43.65533,-79.41423,1738.8401112186489,$$$,3,165,3.5,Japanese,602 College Street,Toronto,ON,M6G 1B4
819,tggHJ7wk-6Wok_CSPd3aUA,El Rancho,43.65686,-79.40719,1166.187589019816,$$,2,30,3.5,Spanish,430 College Street,Toronto,ON,M5T 1T3
820,ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,43.64914,-79.37157,2491.597944016811,$$,2,23,4.5,Delis,93 Front St E,Toronto,ON,M5E 1C3
821,D00mWSjw1mab6MTGedXA4Q,Union Station Food Court,43.6452462129084,-79.3806138262153,2343.7932019755135,NO $,0,3,4.0,Food Court,65 Front St W,Toronto,ON,M5J 1E6
822,4j0HzysAVOKC_Uo0PMXUVA,Basil Box,43.64857,-79.39596,1620.1356057988605,$$,2,55,4.0,Vietnamese,441 Queen Street W,Toronto,ON,M5V 2A5
823,kB1QyyvpQ5kgtIw1sYDfkQ,Top Sushi,43.6587699,-79.39436,507.97411660259144,$,1,41,2.0,Sushi Bars,185 College Street,Toronto,ON,M5T 1P7
824,t1mR_Zff6Dqv1TueE2JLEA,The Sultan's Tent & Cafe Moroc,43.64797,-79.37423,2445.1724777426425,$$$,3,246,3.0,Moroccan,49 Front Street E,Toronto,ON,M5E 1B3
825,9DLBwCS4hu_xaiENCbYXbQ,Chae Chester Fried Chicken Express,43.6711,-79.37509,1869.5791464957315,$,1,8,3.5,Restaurants,23 Howard Street,Toronto,ON,M4X 1J6
826,J71vY4KgLxv06FGvcJvt2A,Village Pizza,43.65201,-79.40668,1535.669870665963,$$,2,20,4.5,Pizza,761 Dundas Street W,Toronto,ON,M6J 1T9
827,OqYZdBUgmId7tZMAVpiFCw,Biagio Ristorante,43.65018,-79.37221,2382.7563999175227,$$$,3,31,4.0,Italian,155 King St E,Toronto,ON,M5C 1G9
828,dDTJv37DK257kf74ZPBcxg,The Bishop And Belcher,43.6703050256793,-79.382288336319,1332.402117070218,$$,2,92,3.5,Pubs,175 Bloor Street E,Toronto,ON,M4W 3R8
829,2xn5cEvhZFxFRcnxhcT0Yw,Planta Burger,43.65115,-79.37929,1898.5487644784396,$$,2,57,3.5,Burgers,4 Temperance Street,Toronto,ON,M5H 1Y4
830,5B8dlAoL59SjTft330E9cw,Mos Mos,43.6485666628248,-79.3782193637533,2157.3079909902394,$,1,95,4.0,Cafes,25 King Street W,Toronto,ON,M5S
831,Q2ZNaN3p8s_-XXjBWyY2qA,Ruth's Chris Steak House,43.6498599,-79.38533,1728.672018192049,$$$$,4,212,3.5,Steakhouses,145 Richmond Street W,Toronto,ON,M5H 2L2
832,UH6mET5JYZR6yPDVpTG9Og,Little Anthony's,43.65031,-79.38423,1710.6466446470902,$$,2,122,3.5,Bars,121 Richmond Street W,Toronto,ON,M5H 2K1
833,dqoxe7g7CsnFlRQA9N-2NQ,Creeds Coffee Bar,43.674287,-79.410982,1734.639320887092,$$,2,46,4.0,Cafes,390 Dupont Street,Toronto,ON,M5R 1V9
834,GHUHWAaVjKDn74r50EKKMA,Calii Love,43.6458593,-79.3927528,1951.1871417660332,$$,2,159,3.0,Coffee & Tea,367 King Street W,Toronto,ON,M5V 1K1
835,i2sSSIrgQg1fVjqYXZLvNA,PAT Central Market,43.66381,-79.41621,1655.4544071281668,$,1,85,4.0,Grocery,675 Bloor Street W,Toronto,ON,M6G 1L3
836,6tflRLBtYVnlXLtP3NBKzg,Fleets Food,43.6609368,-79.3787858,1370.7706603793135,NO $,0,1,5.0,Fast Food,369 Church Street,Toronto,ON,M5B 1Z9
837,q0hAKzn_LmyUiScCuWS4Hg,Korean Grill House,43.6693,-79.38666,975.7447786817504,$$,2,115,3.0,Korean,754 Yonge Street,Toronto,ON,M4Y 2B6
838,5OHW43gqdoWOGWDmUmps6A,Maja Indian Cuisine,43.6715317,-79.3779373,1663.7249856410228,$$,2,25,3.5,Indian,345 Bloor Street E,Toronto,ON,M4W
839,dnaf5liDvfAyKqtrPHCcxw,Teller's Bar and Lounge,43.64882,-79.37805,2136.8164655228675,$$,2,2,4.0,American (Traditional),One King West Hotel & Residence,Toronto,ON,M5H 1A1
840,qaMdtiyeRQdPulEWVjr30w,General Assembly Pizza,43.6471679369502,-79.3929389223906,1804.9347505946107,$$,2,62,3.5,Pizza,331 Adelaide St W,Toronto,ON,M5V 2G5
841,jo4KmAqlZ7vxjHIP7IIkAw,Café La Gaffe,43.65621,-79.3932899,808.3314004363856,$$,2,111,3.5,Breakfast & Brunch,24 Baldwin Street,Toronto,ON,M5T 1L2
842,wgemPifyERISruG21Pn4Iw,Spicy Legend,43.6651778018176,-79.3848749756164,896.3805835840622,NO $,0,5,2.0,Chinese,6B Wellesley Street W,Toronto,ON,M4Y 1E7
843,_AVXgkX4DiNQAQj_3tNhFQ,Locale Mercatto,43.6501,-79.38118,1883.1415602426564,$$,2,95,3.5,Italian,330 Bay Street,Toronto,ON,M5H 2S8
844,aluJ5-7mx6awdk4B0HAo0g,Habitant at Nordstrom,43.65459,-79.38049,1513.0242684652267,$$,2,2,4.5,Tapas/Small Plates,260 Yonge Street,Toronto,ON,M5B 2L9
